Word,Sentiment,Sentiment Num,Strength Indicator
diversitylacking,negative,-1,
kickthemout,negative,-1,
only-raising,negative,-1,
turned-off,negative,-1,
difficulttobepromoted,negative,-1,
novalue,negative,-1,
processisajoke,negative,-1,
does-not,negative,-1,
kickyourbutt,negative,-1,
only-utters,negative,-1,
typically-ahlians,negative,-1,
difficulttoconvince,negative,-1,
lastminutecancellation,negative,-1,
novisionorplanningskills,negative,-1,
prolongedworktime,negative,-1,
doesnotaddress,negative,-1,
killmenow,negative,-1,
onlywanthighsalary,negative,-1,
unabletosolve,negative,-1,
difficulttogetpartnersupport,negative,-1,
lazycolleagues,negative,-1,
nowaycorrelated,negative,-1,
promotionprocessisambiguous,negative,-1,
doesnotknow,negative,-1,
knifeintohisbelly,negative,-1,
onlywanttoshine,negative,-1,
unaccounted-for,negative,-1,
difficulttohaveaworklifebalance,negative,-1,
leadtofeweropportunities,negative,-1,
nowaytoimpove,negative,-1,
promotionsareopaque,negative,-1,
doesnotvoiceout,negative,-1,
knifeintoyourbelly,negative,-1,
opaquecompensation,negative,-1,
uncalled-for,negative,-1,
difficulttomanagework/lifebalance,negative,-1,
leadershipandtransparencycouldbebetter,negative,-1,
nowaytoliveyourlife,negative,-1,
puttingonefireafteranother,negative,-1,
doesnt-know,negative,-1,
know-nuts,negative,-1,
open-leg,negative,-1,
unclearguidance,negative,-1,
difficulttostand,negative,-1,
learnedhownottoworkhard,negative,-1,
nowaytonetwork,negative,-1,
questionablemanagers,negative,-1,
doesntlookconfident,negative,-1,
knows-nothing,negative,-1,
orforherself,negative,-1,
uncle-like,negative,-1,
difficulttostandout,negative,-1,
learn'tnothing,negative,-1,
noweekendholidaysorvacations,negative,-1,
quiteinexistant,negative,-1,
doesntmakeyougrowup,negative,-1,
kudostoopposition,negative,-1,
out-of-datetechnology,negative,-1,
underappreciated,negative,-1,
difficulttosucceed,negative,-1,
leastamountyou'reworth,negative,-1,
noweekendplans,negative,-1,
quitemeaningless,negative,-1,
doesntmeananything,negative,-1,
ku-niangs,negative,-1,
outofjobs,negative,-1,
undermarketpay,negative,-1,
difficulttoswitch,negative,-1,
leavethefirm,negative,-1,
nowherenear,negative,-1,
quitetiring,negative,-1,
doesntmeanuwilldoagoodjob,negative,-1,
lackof,negative,-1,
outofthinair,negative,-1,
underpaid,negative,-1,
difficultworklikebalance,negative,-1,
lessattractiveincentives,negative,-1,
nowork,negative,-1,
realdayoff,negative,-1,
doesnt-understand,negative,-1,
lackofappropriatepromotion,negative,-1,
outugo,negative,-1,
under-paid,negative,-1,
digressedsignificantly,negative,-1,
lessbenefits,negative,-1,
noworkethics,negative,-1,
reatesagap,negative,-1,
dogeatdog,negative,-1,
lackofcalibre,negative,-1,
over-budget,negative,-1,
unexpectedtravel,negative,-1,
diminishingreturn,negative,-1,
lessbonuses,negative,-1,
noworkerssatisfaction,negative,-1,
redtape,negative,-1,
dogroundworkbeforecomeout,negative,-1,
lackofclass,negative,-1,
overlooked,negative,-1,
unlawful-activities,negative,-1,
donotactuallytrickledown,negative,-1,
lessdesirable,negative,-1,
nowork-lifebalance,negative,-1,
reductioninbenefits,negative,-1,
dog-shit,negative,-1,
lackofconvictionanddetermination,negative,-1,
overlyoptimistic,negative,-1,
unmotivatedpeople,negative,-1,
donotcarryenough,negative,-1,
lessexperiencedpeople,negative,-1,
nowork-lifebalanceorflexibility,negative,-1,
revolvingdoorconcept,negative,-1,
do-homework,negative,-1,
lackofdocumentation,negative,-1,
overworked,negative,-1,
unnecessary-hoohas,negative,-1,
donotcommunicateclearly,negative,-1,
lessfair,negative,-1,
nowork-likebalance,negative,-1,
ridgedsilos,negative,-1,
don;t-have,negative,-1,
lackofexperience,negative,-1,
over-worked,negative,-1,
unwillingtocomeclean,negative,-1,
donotexpect,negative,-1,
lessflexibility,negative,-1,
nobodywillnotice,negative,-1,
ridiculouslymean,negative,-1,
dont-have,negative,-1,
lackofsleep,negative,-1,
own-claims,negative,-1,
useitwisely,negative,-1,
donotexpectagoodbonus,negative,-1,
lessflexible,negative,-1,
noiseofotherdisgruntled,negative,-1,
rigidprogression,negative,-1,
don;tjusttalk,negative,-1,
lackoftransparency,negative,-1,
own-pocket,negative,-1,
usemoreus,negative,-1,
donotexpectworklifebalance,negative,-1,
lessholidays,negative,-1,
noncompetitivesalary,negative,-1,
sacrificelonghours,negative,-1,
dontjusttalk,negative,-1,
lacks-credible,negative,-1,
paid-isbehind,negative,-1,
usetobegood,negative,-1,
donotgetintheway,negative,-1,
lessimportant,negative,-1,
sacrificesareplenty,negative,-1,
donevendare,negative,-1,
lacks-honesting,negative,-1,
papbullyyou,negative,-1,
very-concerned,negative,-1,
donotgettopick,negative,-1,
lesslikelytobeappreciated,negative,-1,
noneoftheassociateswerehappy,negative,-1,
salaryisless,negative,-1,
doneyourhomework,negative,-1,
lack-teamwork,negative,-1,
paper-general,negative,-1,
very-defensive,negative,-1,
donothaveaworklifebalance,negative,-1,
lessopportunities,negative,-1,
non-existent,negative,-1,
satisfactionwilldepend,negative,-1,
donotevenknow,negative,-1,
lap-dog,negative,-1,
pap-sinks,negative,-1,
very-desperate,negative,-1,
donotjustify,negative,-1,
lessorganizationsupport,negative,-1,
notaconsideration,negative,-1,
savvypolitician,negative,-1,
donothave,negative,-1,
last-min,negative,-1,
paylittle,negative,-1,
very-disappointed,negative,-1,
donotreallyputthemselves,negative,-1,
lesspaypackage,negative,-1,
notadealbreaker,negative,-1,
screwup,negative,-1,
donotmentor,negative,-1,
layingoff,negative,-1,
paylittle,negative,-1,
veryhardtointegrate,negative,-1,
donotsupporttheemptyrhetoric,negative,-1,
lesssalary,negative,-1,
notafanofthepolitics,negative,-1,
screwingup,negative,-1,
donotwantyou,negative,-1,
layoff,negative,-1,
paysverylittle,negative,-1,
veryhighpay,negative,-1,
donotvalue,negative,-1,
lessthanworking,negative,-1,
notagoodthing,negative,-1,
seldommatched,negative,-1,
dontalwaysblameothers,negative,-1,
lazy-bums,negative,-1,
paysverylittle,negative,-1,
veryonesided,negative,-1,
dotillyoudie,negative,-1,
lesstimeforpersonalcommitments,negative,-1,
notagreatoption,negative,-1,
sellandsqueezeyouout,negative,-1,
dont-benefitted,negative,-1,
leadership-failure,negative,-1,
people-voices,negative,-1,
verypartnerdriven,negative,-1,
doesnotaddressemployeeissues,negative,-1,
lesstimetobreath,negative,-1,
notahighpriority,negative,-1,
sellyoursoul,negative,-1,
dontcare,negative,-1,
legal-corruption,negative,-1,
petty-arguments,negative,-1,
very-tired,negative,-1,
doesnotallow,negative,-1,
lesstraining,negative,-1,
notalotofroom,negative,-1,
seriouslyflawed,negative,-1,
dontcareaboutyou,negative,-1,
lessof,negative,-1,
pick-cardboard,negative,-1,
vote-against,negative,-1,
doesnotcare,negative,-1,
lifeendingstress,negative,-1,
notaplaceforworklifebalance,negative,-1,
shouldbeimproved,negative,-1,
dont-come,negative,-1,
lessofateam,negative,-1,
picking-cardboards,negative,-1,
voteallout,negative,-1,
doesnotcomeclose,negative,-1,
likerobots,negative,-1,
notaplaceforworkingmother,negative,-1,
shouldbeprovided,negative,-1,
dontcomeback,negative,-1,
lesssensiblethanher,negative,-1,
pinchofsalt,negative,-1,
voteallthewpjokersout,negative,-1,
doesnotdoenoughtofillingaps,negative,-1,
likeslavery,negative,-1,
notaplacetowork,negative,-1,
shouldcomewithgood,negative,-1,
dontcomeback,negative,-1,
lesstransparent,negative,-1,
pissed-off,negative,-1,
voted-out,negative,-1,
doesnothaveanup-or-outstructure,negative,-1,
liketheyareinmiddleschool,negative,-1,
notatightlyrunoperation,negative,-1,
shouldgettheirfeetwet,negative,-1,
dont-deserved,negative,-1,
letsseehowlong,negative,-1,
play-acting,negative,-1,
voteforpap,negative,-1,
doesnothaveanyidea,negative,-1,
limitagility,negative,-1,
notaverylucrativeexperience,negative,-1,
shouldimprove,negative,-1,
dontdeserveus,negative,-1,
liaoliao(diedie),negative,-1,
playing-dirty,negative,-1,
votelhlout,negative,-1,
doesnothavethereputation,negative,-1,
limitexitopportunities,negative,-1,
notaccessible,negative,-1,
shouldpaymore,negative,-1,
dontevenhavetheconfidence,negative,-1,
licking-dogs,negative,-1,
please-help,negative,-1,
vote-out,negative,-1,
doesnotjustifyhours,negative,-1,
limitfutureopportunities,negative,-1,
notactedupon,negative,-1,
significantflaw,negative,-1,
donteventry,negative,-1,
like cattle,negative,-1,
please-lah,negative,-1,
vote-pap,negative,-1,
doesnotlisten,negative,-1,
limitedadvancement,negative,-1,
notadequatelycompensated,negative,-1,
significanttimecommitments,negative,-1,
dontfullypractice,negative,-1,
likeadog,negative,-1,
pleasenono,negative,-1,
votethemout,negative,-1,
doesnotmakesense,negative,-1,
limitedchange,negative,-1,
notadequatelysupervised,negative,-1,
significantlyhigherstress,negative,-1,
donthavethesupport,negative,-1,
limitedadvancementopportunities,negative,-1,
pleasestepdown,negative,-1,
votethewpout,negative,-1,
doesnotmatch,negative,-1,
limiteddevelopment,negative,-1,
notalignedwithrightpartner,negative,-1,
significantlyless,negative,-1,
donthavetosayoutloud,negative,-1,
limitedopportunities,negative,-1,
plsdontuse,negative,-1,
voteuout,negative,-1,
doesnotmeasure,negative,-1,
limitedexposure,negative,-1,
notalwaysateamenvironment,negative,-1,
siphonedoff,negative,-1,
donthearorsee,negative,-1,
limitedquality,negative,-1,
pls-leave,negative,-1,
votewpout,negative,-1,
doesnotpayaswellasotherelite,negative,-1,
limitedflexibility,negative,-1,
notalwaysacknowledged,negative,-1,
slantedtoward,negative,-1,
dontjuztalk,negative,-1,
lip-service,negative,-1,
pls-not,negative,-1,
voteyouguysout,negative,-1,
doesnotpromoteasquickly,negative,-1,
limitedindustries,negative,-1,
notalwaysbasedonperformance,negative,-1,
slowtheprocesssignificantly,negative,-1,
dont-know,negative,-1,
listenandlearn,negative,-1,
poisonous-mushroom,negative,-1,
wagging-tails,negative,-1,
doesnotprovide,negative,-1,
limitedinteraction,negative,-1,
notalwaysonthebleedingedge,negative,-1,
slowtouptake,negative,-1,
dontknowanytin,negative,-1,
littleopportunity,negative,-1,
politically-motivated,negative,-1,
wake-up,negative,-1,
doesnotreflect,negative,-1,
limitednumberofpeople,negative,-1,
notalwaysqualified,negative,-1,
smalloffice,negative,-1,
dontknowwhatshesdoing,negative,-1,
liveinglasshousesshallnotthrowstones,negative,-1,
politicianorbeautypegeant,negative,-1,
wakeuplah,negative,-1,
doesnotrespondontime,negative,-1,
limitedpay,negative,-1,
notalwaysrecognized,negative,-1,
solonghours,negative,-1,
dontliketotalktothem,negative,-1,
livinginwonderland,negative,-1,
poor-leadership,negative,-1,
wakeyourbrain,negative,-1,
doesnotsupport,negative,-1,
limitedperks,negative,-1,
notalwaysthekey,negative,-1,
somanyproblems,negative,-1,
dontlistento,negative,-1,
lock-up,negative,-1,
poor-mans,negative,-1,
walaoaye,negative,-1,
doesn'tallow,negative,-1,
limitedpositivefeedback,negative,-1,
notalwaysthemoststimulatingwork,negative,-1,
solelyrewarded,negative,-1,
longhours,negative,-1,
longhour,negative,-1,
pose-nudity,negative,-1,
wa-lau,negative,-1,
doesn'tcare,negative,-1,
limitedqualitystaff,negative,-1,
notalwaysthereality,negative,-1,
soul-sucking,negative,-1,
dont-reply,negative,-1,
longhours,negative,-1,
postponing-payments,negative,-1,
walkover-constituency,negative,-1,
doesn'tcommunicate,negative,-1,
limitedvariablecompensation,negative,-1,
notaneasyjob,negative,-1,
spentlotsoftime,negative,-1,
dontsingpraises,negative,-1,
potcallingthekettleblack,negative,-1,
warped-logic,negative,-1,
doesn'tdeliver,negative,-1,
limitedworklikebalance,negative,-1,
notanidealjob,negative,-1,
spreadfalserumors,negative,-1,
dont-subscribe,negative,-1,
long-q,negative,-1,
praynotlike,negative,-1,
was-hoping,negative,-1,
doesn'tevencomeclose,negative,-1,
littleability,negative,-1,
notaninterestingjob,negative,-1,
stayaway,negative,-1,
donttalkfirst,negative,-1,
longtimeforthepolicetotakeaction,negative,-1,
pressuretoeathours,negative,-1,
wasnt-convince,negative,-1,
doesn'tgeteasier,negative,-1,
littleappreciation,negative,-1,
notanopenculture,negative,-1,
stiffyouonmoney,negative,-1,
dont-tell,negative,-1,
lookather,negative,-1,
pretendcannothear,negative,-1,
wastedofresources,negative,-1,
doesn'tincludeaco-pay,negative,-1,
littlebenefit,negative,-1,
notapplicableatthistime,negative,-1,
stodgyculture,negative,-1,
dontthinkso,negative,-1,
lookeddownon,negative,-1,
pretendcannothera,negative,-1,
wasteofourtime,negative,-1,
doesn'tmakesense,negative,-1,
littlebetter,negative,-1,
notappreciated,negative,-1,
stringentregulatoryenvironment,negative,-1,
dont-understand,negative,-1,
lookinthemirror,negative,-1,
pretendcannotsee,negative,-1,
wasteoftime,negative,-1,
doesn'tmeetyourgoals,negative,-1,
littleconsulting,negative,-1,
notappropriatelyallocated,negative,-1,
stuckandlack,negative,-1,
dont-vote,negative,-1,
looklikemr.bean,negative,-1,
pretty-dumb,negative,-1,
wastetaxpayermoney,negative,-1,
doesn_tofferenoughmoney,negative,-1,
littlecorrelationtoannualreviews,negative,-1,
notascommittedasapractice,negative,-1,
stuckintheirways,negative,-1,
dont-vote,negative,-1,
looklikepasserby,negative,-1,
pricesgoup,negative,-1,
waste-time,negative,-1,
doesn’t_paymuch,negative,-1,
littledisappointed,negative,-1,
notasequitable,negative,-1,
stupidtask,negative,-1,
dont-want,negative,-1,
lookmorelike,negative,-1,
priceskeeponrising,negative,-1,
wasteyourprecioustime,negative,-1,
doesn'trealize,negative,-1,
littleflexibility,negative,-1,
notasmanyshort-termstrategy,negative,-1,
suchajoke,negative,-1,
do-something,negative,-1,
lose-lose,negative,-1,
pricesshootrocket,negative,-1,
wasteyourtime,negative,-1,
doesn'tresonate,negative,-1,
littlefreetime,negative,-1,
notasmerit,negative,-1,
suckthejuiceout,negative,-1,
double-standards,negative,-1,
loselotsofvotes,negative,-1,
proposethefare,negative,-1,
wastingtheirtime,negative,-1,
doesn'trewardeffectiveness,negative,-1,
littlegrowthopportunity,negative,-1,
notasmuchroomforgrowth,negative,-1,
suckingup,negative,-1,
dreamofthedaywhenpapisnotthegovernment,negative,-1,
lose-more,negative,-1,
proveitsreal,negative,-1,
wayang-party,negative,-1,
doesn'ttakeasmartperson,negative,-1,
littleguidance,negative,-1,
notasnimble,negative,-1,
sucksbigtime,negative,-1,
0-contributions,negative,-1,
dream-on,negative,-1,
loseyourpants,negative,-1,
proveusfirst,negative,-1,
weak-controls,negative,-1,
dontdeliver,negative,-1,
littlehelp,negative,-1,
notasprestigious,negative,-1,
suckslife,negative,-1,
100-slides,negative,-1,
dressupcorrectly,negative,-1,
losing-face,negative,-1,
provideuszero,negative,-1,
weakenthecontrols,negative,-1,
don'tactuallycontribute,negative,-1,
littleincentive,negative,-1,
notbalanced,negative,-1,
superstressed,negative,-1,
1nightstand,negative,-1,
drinking-shitwater,negative,-1,
lost36millions,negative,-1,
pulloutlookstupid,negative,-1,
wearuntillikethat,negative,-1,
don'talwaysgetideal,negative,-1,
littlepay,negative,-1,
notbalanced.,negative,-1,
takemuchlongerthanexptected,negative,-1,
1to1,negative,-1,
dubious-integrity,negative,-1,
lost-all,negative,-1,
push-myself,negative,-1,
webecomelabourers,negative,-1,
don'tappreciateloyalty,negative,-1,
littlerespect,negative,-1,
notbasedoncontribution,negative,-1,
takeuptoseveralhours,negative,-1,
2015-version,negative,-1,
dueforchange,negative,-1,
losthalfofthebattle,negative,-1,
raisefromtaxpayermoney,negative,-1,
wedontwantyou,negative,-1,
don'tbackthemup,negative,-1,
littlereward,negative,-1,
notbasedonindividual,negative,-1,
talkbehindeachothersbacks,negative,-1,
2millionbonus,negative,-1,
dunhavetofight,negative,-1,
lotofpolitical ,negative,-1,
raisingthecost,negative,-1,
we-want,negative,-1,
dontbesurprised,negative,-1,
littleskewed,negative,-1,
notbeabletoswitch,negative,-1,
tendtoleave,negative,-1,
3rdclassefficiency,negative,-1,
dun-listen,negative,-1,
lovetobrag,negative,-1,
ratherhvanewteam,negative,-1,
whatajoke,negative,-1,
dont_care,negative,-1,
littletime,negative,-1,
notbehelpful,negative,-1,
tendtosellassessmentproject,negative,-1,
about-zouk,negative,-1,
dunnohottomanage,negative,-1,
low-bonus,negative,-1,
rat-sperm,negative,-1,
whataretard,negative,-1,
don'texactlyreflect,negative,-1,
littletimeforanything,negative,-1,
notbelocal,negative,-1,
throwsomeoneunder,negative,-1,
act-blur,negative,-1,
dunnohowtomanage,negative,-1,
low-class,negative,-1,
real-bimbo,negative,-1,
what-do,negative,-1,
dont_expecttoenjoy,negative,-1,
littletimeoff,negative,-1,
notbenecessarily,negative,-1,
throwyouunder,negative,-1,
actfierceonly,negative,-1,
dunsoundconfident,negative,-1,
lowerlevelofbonus,negative,-1,
real-joker,negative,-1,
whatdoesheknow,negative,-1,
don'tfeelappreciated,negative,-1,
littleupwardfeedback,negative,-1,
notbeingopentochange,negative,-1,
thrownout,negative,-1,
action-plse,negative,-1,
dun-understd,negative,-1,
low-iq,negative,-1,
really-sad*,negative,-1,
whatdoyouthink,negative,-1,
don'tfitin,negative,-1,
liveoutofasuitcase,negative,-1,
notbeingpaidorrecognized,negative,-1,
timecommitment,negative,-1,
addontotaxpayer,negative,-1,
dwelloverthepastsuccess,negative,-1,
low-paid,negative,-1,
reallytakeatry,negative,-1,
what-for,negative,-1,
don'tgetanytimeoff,negative,-1,
livingoutofasuitcase,negative,-1,
notbeingthatmuch,negative,-1,
timecommitmentissubstantial,negative,-1,
administrativeredtape,negative,-1,
dwelloverthepsatsuccess,negative,-1,
lowpay,negative,-1,
recruit-ft,negative,-1,
whathavetheydone,negative,-1,
don'tgetfairlycompensated,negative,-1,
loadsofwork,negative,-1,
notbillable,negative,-1,
timeconsuming,negative,-1,
affect-her,negative,-1,
easier-said,negative,-1,
lowpay ,negative,-1,
reduceyouropportunities,negative,-1,
whatintheworldisgoingon,negative,-1,
don'tgettheraise,negative,-1,
longcommutes,negative,-1,
notcareaboutpeople,negative,-1,
timesaretough,negative,-1,
affecting-her,negative,-1,
easytogetlost,negative,-1,
low-standard,negative,-1,
reflectuponourselves,negative,-1,
whatisthedifference,negative,-1,
don'thavemuchofafuture,negative,-1,
longinterviewprocess,negative,-1,
notchallenging,negative,-1,
timingdeadline,negative,-1,
affecting-herself,negative,-1,
easytosay,negative,-1,
makehimretire,negative,-1,
refusetoadmitdeficiencies,negative,-1,
whatisthis,negative,-1,
don'thavework/lifebalance,negative,-1,
longtimetobeimplemented,negative,-1,
notclientorsalesoriented,negative,-1,
tonsoftravel,negative,-1,
afteralltheseyears,negative,-1,
eat-snake,negative,-1,
makesabsolutelynosense,negative,-1,
refusetoanswerquestioninparliament,negative,-1,
whatisyourproblem,negative,-1,
don'tknowhowtomanage,negative,-1,
longwaytogo,negative,-1,
notcommensurate,negative,-1,
tonsofwork,negative,-1,
againstthepeople,negative,-1,
electionormspegeant,negative,-1,
makethemresign,negative,-1,
refusetofacereality,negative,-1,
whatsheknows,negative,-1,
don'tknowhowtonavigate,negative,-1,
longworkinghours,negative,-1,
notcomparable,negative,-1,
tooauthentic,negative,-1,
aggressiveenvironment,negative,-1,
emperorsnewclothes,negative,-1,
makeyoubelieve,negative,-1,
remove-him,negative,-1,
whatsthedifference,negative,-1,
don'tknowwhattheyaretalking,negative,-1,
longerpromotionschedule,negative,-1,
notconsistent,negative,-1,
tooconcernedwiththeirownimportance,negative,-1,
aim-saga,negative,-1,
empty-promise,negative,-1,
makinganuisance,negative,-1,
reserve-depleted,negative,-1,
whatsthepoint,negative,-1,
dontlike,negative,-1,
losealotofgood,negative,-1,
notconsistently,negative,-1,
tooconservative,negative,-1,
airy-talk,negative,-1,
emptypromises,negative,-1,
making-him,negative,-1,
righthandpockettoleft,negative,-1,
whatstheuse,negative,-1,
dont_listen,negative,-1,
losesit'smeritocracy,negative,-1,
notcovered,negative,-1,
tooexpensive,negative,-1,
empty-vessel,negative,-1,
risingtransport-costs,negative,-1,
whats_theuse,negative,-1,
dont_lookforposition,negative,-1,
lostintheshuffle,negative,-1,
notdefined,negative,-1,
toohectic,negative,-1,
alittletoosiloed,negative,-1,
endacareer,negative,-1,
megahighsalary,negative,-1,
roll-eyes,negative,-1,
whatwascontribution,negative,-1,
dont_plan,negative,-1,
lotofcontrol,negative,-1,
notdevelopanyexpertise,negative,-1,
toomanyhours,negative,-1,
allaboutme,negative,-1,
endless-debt,negative,-1,
messed-up,negative,-1,
rolls-eyes,negative,-1,
wheregotenough,negative,-1,
don'treallyfeellikeyou'reappreciated,negative,-1,
lotofexecutive,negative,-1,
notearned,negative,-1,
toomuch,negative,-1,
allaregreedy,negative,-1,
everybodyknowsthat,negative,-1,
mess-up,negative,-1,
runbeautycontest,negative,-1,
whereisyrbrain,negative,-1,
don'tseemhappy,negative,-1,
lotoffocuses,negative,-1,
noteasy,negative,-1,
toomuchadministrative,negative,-1,
allihearisissue,negative,-1,
everyoneistheretogainsomething,negative,-1,
might-have,negative,-1,
running-away,negative,-1,
white-saliva,negative,-1,
don'ttreatyouwell,negative,-1,
lotoffriction,negative,-1,
notefficient,negative,-1,
toomuchasskissing,negative,-1,
allittle,negative,-1,
everythingshouldbeeasytosolve,negative,-1,
miles-ahead,negative,-1,
runningindeficit,negative,-1,
whoyouworkforthatdecidesyourraiseorbonus,negative,-1,
doubletalk,negative,-1,
lotofpolitics,negative,-1,
notenoughappreciation,negative,-1,
toomuchbureaucracy,negative,-1,
all-rubbish,negative,-1,
extremely-annoy,negative,-1,
milkthesystem,negative,-1,
runningmisssingapore,negative,-1,
why-bother,negative,-1,
dullmoment,negative,-1,
lotofrush,negative,-1,
notenoughdiversity,negative,-1,
toomuchemphasis,negative,-1,
allshootherliao,negative,-1,
extremely-concerned,negative,-1,
minimalsalar raise,negative,-1,
sacrificial-lamb,negative,-1,
whydoesshe,negative,-1,
easilyfeellost,negative,-1,
lotofsacrifices,negative,-1,
notenoughfocus,negative,-1,
toomuchtravel,negative,-1,
alltalkandnoaction,negative,-1,
extremely-disappointing,negative,-1,
misleading-information,negative,-1,
sad-day,negative,-1,
whydoesshe,negative,-1,
easytofeellost,negative,-1,
lotofwork,negative,-1,
notenoughinformation,negative,-1,
toughhours,negative,-1,
alottodo,negative,-1,
eyeingashare,negative,-1,
missestheopportunity,negative,-1,
safehisownarse,negative,-1,
whydoyouevenbother,negative,-1,
efficiencydoesn'tmatter,negative,-1,
lottobedesired,negative,-1,
notenoughmentoring,negative,-1,
travelisexcess,negative,-1,
already-lost,negative,-1,
eye-powering,negative,-1,
missingthewoodsforthetree,negative,-1,
same-wages,negative,-1,
effortswithbad behavior,negative,-1,
lotsofcontrol,negative,-1,
notenoughmoney,negative,-1,
travelisexcessive,negative,-1,
fail-us,negative,-1,
monopolizingopportunities,negative,-1,
savehisownarse,negative,-1,
why-should,negative,-1,
enduphavingnothing,negative,-1,
lotsofexecutive,negative,-1,
notenoughpay,negative,-1,
travelisextensive,negative,-1,
angkatbodeh,negative,-1,
fake-degree,negative,-1,
more-cleavage,negative,-1,
save-it,negative,-1,
why-use,negative,-1,
everyonejustdoesmediocre,negative,-1,
lotsoffocuses,negative,-1,
notenoughpeople,negative,-1,
travelsucks,negative,-1,
animal-farm,negative,-1,
fall-apart,negative,-1,
moreconcernedaboutherself,negative,-1,
say-no,negative,-1,
wihtoutusingyourbrain,negative,-1,
exceedinglyhard,negative,-1,
lotsoffriction,negative,-1,
notenoughpracticalexperience,negative,-1,
treatyoulikesecondclasscitizens,negative,-1,
another-bimbo,negative,-1,
fare-increase,negative,-1,
more-convincing,negative,-1,
say-only,negative,-1,
willneverachieve,negative,-1,
excessivetravelling,negative,-1,
lotsofhealthissue,negative,-1,
notenoughpressure,negative,-1,
treatedas2ndclass,negative,-1,
any-auntie,negative,-1,
farfaraway,negative,-1,
mrmoomoo,negative,-1,
scape-goat,negative,-1,
willnevertreatuslikethat,negative,-1,
expecttoworkalot,negative,-1,
lotsofhours,negative,-1,
notenoughresources,negative,-1,
treatedassecondclass,negative,-1,
farfromexcessive,negative,-1,
muchbetterthanher,negative,-1,
school-boy,negative,-1,
willnotsurvive,negative,-1,
expectationishigh,negative,-1,
lotsofmandatorynetworking,negative,-1,
notenoughstaff,negative,-1,
treatedlikeacog,negative,-1,
anyhow-spend,negative,-1,
fatal-error,negative,-1,
must-change,negative,-1,
screwed-up,negative,-1,
wishful-thoughts,negative,-1,
expectationsarehigh,negative,-1,
lotsofpolitics,negative,-1,
notenoughtraining,negative,-1,
treatedlikerobots,negative,-1,
arecons,negative,-1,
fcuk-out,negative,-1,
must-go,negative,-1,
screwthingsup,negative,-1,
wishy-washy,negative,-1,
expectedtoworklate,negative,-1,
lotsofprocess,negative,-1,
noteveryoneisfairlytreated,negative,-1,
treatinglikeslaves,negative,-1,
areustupid,negative,-1,
fear-mongering,negative,-1,
must-know,negative,-1,
secondaryschoolstudent,negative,-1,
withoutanygreatideas,negative,-1,
extensivetrave,negative,-1,
lotsofrush,negative,-1,
noteveryone'sengaged,negative,-1,
trivialtask,negative,-1,
articulation-problem,negative,-1,
fear-tactic,negative,-1,
must-stop,negative,-1,
secondclasscitizens,negative,-1,
withoutbeingcompensated,negative,-1,
extensivetravel,negative,-1,
lotsofsacrifices,negative,-1,
notexception,negative,-1,
turnouttobemuchless,negative,-1,
as-if,negative,-1,
fed-up,negative,-1,
mychildrenwillnothaveagoodfuture,negative,-1,
second-classemployees,negative,-1,
without-calling,negative,-1,
extremelybad,negative,-1,
lotsofsmokeandmirrors,negative,-1,
notfactored,negative,-1,
turnover,negative,-1,
askedforit,negative,-1,
fedupwith,negative,-1,
my-foot,negative,-1,
without-competition,negative,-1,
extremelymonotonous,negative,-1,
lotsoftalking,negative,-1,
notfastenough,negative,-1,
turnsomepeopleoff,negative,-1,
aslongasitnot,negative,-1,
feellost,negative,-1,
nabe-cb,negative,-1,
seehowgoodyoureallyarh,negative,-1,
without-confident,negative,-1,
extremelypolitical,negative,-1,
lotsofwork,negative,-1,
notfindinganything,negative,-1,
unabletomotivate,negative,-1,
aslongasitsnot,negative,-1,
fewer-me,negative,-1,
nah-jokes,negative,-1,
seewhathappened,negative,-1,
withoutusingyourbrain,negative,-1,
extremelystressful,negative,-1,
lowmorale,negative,-1,
notforeveryone,negative,-1,
unachievableexpectations,negative,-1,
at-stake,negative,-1,
fight-for,negative,-1,
name-calling,negative,-1,
self-interest,negative,-1,
wontletyou,negative,-1,
failtorecognizing,negative,-1,
lowtolerancetouncertainty,negative,-1,
notfreeenoughtodevelop,negative,-1,
unclearpathways,negative,-1,
attractunclelah,negative,-1,
fightforthemslevesnotsingapore,negative,-1,
natural-aristocracy,negative,-1,
sellingeyecandies,negative,-1,
wont-understand,negative,-1,
failedtorecognize,negative,-1,
lowutilization,negative,-1,
notfrequent,negative,-1,
undermarket,negative,-1,
badchoiceleh,negative,-1,
finally-appear,negative,-1,
nearlyimpossibletowinback,negative,-1,
sellsoul,negative,-1,
workagainstyou,negative,-1,
failstocapturesomeimportant,negative,-1,
lowerjobsatisfaction,negative,-1,
notfrequentenough,negative,-1,
under -staffed,negative,-1,
bad-habit,negative,-1,
financial-deficit,negative,-1,
needanalternative,negative,-1,
seriously-concerned,negative,-1,
workingatasweatshop,negative,-1,
fakeco-workers,negative,-1,
lowerjobstability,negative,-1,
notgainanyskills,negative,-1,
underutilized,negative,-1,
bad-luck,negative,-1,
finding-fault,negative,-1,
need-maturity,negative,-1,
serveformoney,negative,-1,
workinginpub,negative,-1,
fakepolicies,negative,-1,
lowerprofessionalrespect,negative,-1,
notgetanopportunity,negative,-1,
underperformers,negative,-1,
be-accountable,negative,-1,
first-time,negative,-1,
needstobe,negative,-1,
